ticker,text,created_at,sentiment_tag
A,"$SLS Look at this SHORT IDIOT TOOL - Stuck its MEAT into the GRINDER... 
 
Dr. Tsirigotis KNOWS --- He absolutely Knows -- treats more REGAL P3 Patients than any other clinician and Stated on the Record - &quot;MOS for patients on BAT is extremely poor, just 5 -7 months&quot; and 
 
&quot; I STRONGLY Believe Gps will Reach the Primary Endpoint...&quot; 
 
So Many Idiot short tools / retail traders too, getting FLEECED... 
 
$ABBV $A",2026-07-28T16:23:20Z,Neutre
A,"$A Agilent Receives EU Approval for PD-L1 IHC 22C3 pharmDx in Epithelial Ovarian, Fallopian Tube, or Primary Peritoneal Carcinoma 
 
https://marketwirenews.com/stock/a/news/agilent-receives-eu-approval-for-pd-l1-ihc-22c3-phar-5150562317732921.html?utm_source=stocktwits",2026-07-23T14:00:43Z,Neutre
A,"$A Gilead to Present New HIV Research at AIDS 2026 Across Prevention, Treatment and Cure 
 
https://marketwirenews.com/stock/a/news/gilead-to-present-new-hiv-research-at-aids-2026-acro-5182713870505921.html?utm_source=stocktwits",2026-07-21T15:00:41Z,Neutre
A,"$A Lira Clinical Announces New REGEN Line - A First-of-Its-Kind Breakthrough in Regenerative Skincare  
 
https://marketwirenews.com/stock/a/news/lira-clinical-announces-new-regen-line-a-first-of-it-6694639445227332.html?utm_source=stocktwits",2026-07-14T22:00:37Z,Neutre
A,"$A Quebec&#39;s Real Estate Market Gradually Rebalances in the Second Quarter 
 
https://marketwirenews.com/stock/a/news/quebec-s-real-estate-market-gradually-rebalances-in--6866626285772635.html?utm_source=stocktwits",2026-07-14T19:00:35Z,Neutre
A,"$A Agilent Receives FDA Approval for PD-L1 IHC 28-8 pharmDx in Esophageal Squamous Cell Carcinoma (ESCC), Gastric, Gastroesophageal Junction (GEJ), and Esophageal Adenocarcinoma 
 
https://marketwirenews.com/stock/a/news/agilent-receives-fda-approval-for-pd-l1-ihc-28-8-pha-8339272714637069.html?utm_source=stocktwits",2026-07-14T18:30:36Z,Neutre
A,$A Jefferies has altered their rating of &quot;Hold&quot; and target of &quot;$135&quot; see consensus outlook,2026-07-10T14:22:28Z,Neutre
A,Reversal Bullish Today: $MMM $A $DOV $INTU,2026-07-07T05:51:35Z,Neutre
A,"$GDC As of today (July 2026), there are exactly two public companies with Bitcoin treasuries reported at precisely 7,500 BTC: ￼

•  American Bitcoin Corp  $A B TC — ~7,500 BTC (ranks around #16 on major trackers).

•  GD Culture Group ($GDC) — 7,500 BTC (ranks right behind or alongside ABTC).

Key Context from Trackers

Major sources like http://BitcoinTreasuries.net, CoinGecko, and others consistently list only these two at that exact round number. No other public companies (or prominent private/government entities) are currently reported with precisely 7,500 BTC. ￼

Look at the difference in Market Caps 👇 🤷🏻‍♂️",2026-07-05T14:20:22Z,Bullish
A,"$ADTX  $A/ S 10B  
 
https://www.sec.gov/Archives/edgar/data/1641398/000121390025089638/ea0258126-pre14c_gdculture.htm",2026-07-04T03:26:12Z,Neutre
A,"$A
Share Price: $133.35

Contract Selected: Nov 20, 2026 $135 Calls

Buy Zone: $10.58 – $13.07
Target Zone: $17.56 – $21.46
Potential Upside: 57% ROI

Time to Expiration: 140 Days | Updates via https://fxcapta.com/stockinfo/",2026-07-02T09:45:50Z,Neutre
A,$A Bernstein has altered their rating of &quot;Outperform&quot; and target of &quot;$155&quot; see consensus outlook,2026-06-30T02:28:38Z,Neutre
A,"$SKM 🇰🇷 SK Telecom owns ~0.3% of Anthropic, bought early. L
Here&#39;s what that 0.3% slice would be worth at different Anthropic valuations, and how big it looms next to SKT&#39;s own ~$14B market cap:
$1.0T → $3.0B (~21% of SKT)
$1.5T → $4.5B (~32%)
$2.0T → $6.0B (~43%)
$2.5T → $7.5B (~54%)
So at a $2.5T Anthropic, the stake alone ≈ half of SKT&#39;s entire value. A pre-IPO backdoor into Anthropic.

$A  £maaft7h;",2026-06-28T13:13:14Z,Neutre
A,"$A in the strong medtech space.  Note the OBV indicator, how strong it is here with price still pretty muted.  (just added this to the mix).",2026-06-25T19:48:42Z,Neutre
A,"$A vivk stock 40 cents share. About to pop 
News today 420 million renvue contact for oil. 
Current mirco cap 1.6 million. 
Almost 400% mirco cap.   
How many stocks have a deal 400 times micro cap? Just in one yearly deal? Cheap shares won&#39;t last long. Think about it 400 times micro cap in renvue",2026-06-25T16:39:51Z,Neutre
A,"6x potential 🔥🚨

$A 140 CALL 7/17 avg 1.50🚨",2026-06-24T14:34:31Z,Neutre
A,"$A
Share Price: $126.70

Contract Selected: Nov 20, 2026 $125 Calls

Buy Zone: $10.12 – $12.50
Target Zone: $19.18 – $23.44
Potential Upside: 79% ROI

Time to Expiration: 149 Days | Updates via https://fxcapta.com/stockinfo/",2026-06-24T00:25:51Z,Neutre
A,"$A
Current Stock Price: $126.70
Contracts to trade: $125.0 A Jul 17 2026 Call
Entry: $4.60
Exit: $7.12
ROI: 55%
Hold ~24 days

Shared as daily free alerts and for educational purposes only. https://dailypickai.com/freealerts",2026-06-23T23:05:20Z,Neutre
A,$A Bullish Harami Candlestick Pattern Formed at Downtrend,2026-06-20T09:45:21Z,Bullish
A,"$AUR Premium Heatmap &amp; Key Strikes 
 
Last: $A  
Key Levels to Watch: 
  Resistance: $6.29 ($35.3M) | $6.39 ($37.6M) 
  Support: $6.25 ($53.3M) | $6.21 ($29.3M) | $6.14 ($62.6M) 
 
Stay informed with our daily market updates - follow for the latest insights 
#AUR #Options #Trading #GEX #GammaExposure",2026-06-19T15:32:47Z,Neutre
A,$SPY $A friend of mine said $META $605 close,2026-06-17T18:45:16Z,Neutre
A,"$AMD $AMDL  $AMD 
$A 

I JUST LOADED UP

LOOK OUT",2026-06-11T17:28:54Z,Bullish
A,"$A Great piece that accurately captures A&#39;s current position. So if you want to refresh your understanding of A or learn about A for the first time, this is essential reading. https://everyticker.com/quote/A/analysis/ignite-driven-margin-expansion-meets-installed-base-moats-at-agilent-technologies-nyse-a",2026-06-09T17:16:28Z,Neutre
A,$A holding tough,2026-06-05T17:38:25Z,Neutre
