ticker,text,created_at,sentiment_tag,cleaned_text,vader_compound,vader_sentiment
ACN,$ACN $300 soon.,2026-08-17 05:06:12+00:00,Bullish,$ACN $300 soon.,0.0,Neutral
ACN,"Don&#39;t believe the IT bulls 
 
Accenture  
$ACN 
 at 2018 levels, below channels and MAs 
 
IT Consulting is a dying business everywhere, with AI, margin erosion and inability to close deals 
 
Clients don&#39;t have budgets left after paying for inference and AI initiatives",2026-08-17 03:29:42+00:00,Neutre,"Don&#39;t believe the IT bulls Accenture $ACN at 2018 levels, below channels and MAs IT Consulting is a dying business everywhere, with AI, margin erosion and inability to close deals Clients don&#39;t have budgets left after paying for inference and AI initiatives",-0.4019,Negative
ACN,$ACN What the hell has been wrong with this company?,2026-08-16 06:25:19+00:00,Neutre,$ACN What the hell has been wrong with this company?,-0.8271,Negative
ADBE,$VCX my two biggest call options right now $ADBE,2026-08-24 22:52:49+00:00,Bullish,$VCX my two biggest call options right now $ADBE,0.0,Neutral
ADBE,$ADBE strong close,2026-08-24 20:06:13+00:00,Bullish,$ADBE strong close,0.5106,Positive
ADBE,$ADBE  updated chart. Price now over all major ma&#39;s.  Next up for me will be the Feb gap.  It has tested but not filled.,2026-08-24 19:16:30+00:00,Bullish,$ADBE updated chart. Price now over all major ma&#39;s. Next up for me will be the Feb gap. It has tested but not filled.,0.0,Neutral
ADBE,$ADBE keep running baby,2026-08-24 18:19:25+00:00,Neutre,$ADBE keep running baby,0.0,Neutral
ADBE,$ADBE $540 soon.,2026-08-24 17:20:02+00:00,Bullish,$ADBE $540 soon.,0.0,Neutral
ADBE,$ADBE,2026-08-24 16:04:58+00:00,Bullish,$ADBE,0.0,Neutral
ADBE,"$ADBE 📊 USAEquityResearch

▲ 276.40  (+0.40%)

Trend: Bullish 📈
RSI (14): 61.7 — strong momentum, approaching overbought
MACD: bullish, above signal line and rising
Volume: below average

📌 Key Levels
Resistance: 276.40  |  Support: 247.90
20-MA: 262.40  |  50-MA: 233.90

💼 Fundamentals
Mkt Cap: $109.87B
P/E (TTM): 15.8  |  Fwd P/E: 10.1
FCF: $9.22B  (23.19/sh)
Total Debt: $7.08B  D/E: 61.44

📉 Options  (exp 2026-08-28)
ATM IV: 51.1%  |  Skew: -2.7% (call-heavy)
P/C Ratio: 1.14  ⚖️ Neutral
Max Pain: 262.50
Call wall: 277.50  |  Put wall: 275.00

Educational content only. Not financial advice.

Full data, options chain &amp; financials: https://usaequityresearch.com/stocks/ADBE",2026-08-24 15:42:30+00:00,Neutre,"$ADBE 📊 USAEquityResearch ▲ 276.40 (+0.40%) Trend: Bullish 📈 RSI (14): 61.7 — strong momentum, approaching overbought MACD: bullish, above signal line and rising Volume: below average 📌 Key Levels Resistance: 276.40 | Support: 247.90 20-MA: 262.40 | 50-MA: 233.90 💼 Fundamentals Mkt Cap: $109.87B P/E (TTM): 15.8 | Fwd P/E: 10.1 FCF: $9.22B (23.19/sh) Total Debt: $7.08B D/E: 61.44 📉 Options (exp 2026-08-28) ATM IV: 51.1% | Skew: -2.7% (call-heavy) P/C Ratio: 1.14 ⚖️ Neutral Max Pain: 262.50 Call wall: 277.50 | Put wall: 275.00 Educational content only. Not financial advice. Full data, options chain &amp; financials:",0.0516,Positive
ADBE,$ADBE need $282 to break even!!!!!!!!,2026-08-24 15:23:01+00:00,Bullish,$ADBE need $282 to break even!!!!!!!!,0.0,Neutral
ADBE,"@Lazytrade I remember how even Whales sold at lose because didn&#39;t believe in $ADBE , we need just hold and management need to execute $APP",2026-08-24 15:08:17+00:00,Neutre,"I remember how even Whales sold at lose because didn&#39;t believe in $ADBE , we need just hold and management need to execute $APP",-0.4019,Negative
ADBE,$ADBE damn hug volumes in the past few minutes,2026-08-24 14:59:49+00:00,Neutre,$ADBE damn hug volumes in the past few minutes,0.1027,Positive
ADBE,$ADBE gonna retry that 278 resistance again. Got smacked down pretty hard but we’ll keep chipping away.,2026-08-24 14:26:56+00:00,Bullish,$ADBE gonna retry that 278 resistance again. Got smacked down pretty hard but we’ll keep chipping away.,0.2263,Positive
ADBE,$APP similar chart and price action as $ADBE and $ACN. just need to be patient,2026-08-24 14:23:49+00:00,Neutre,$APP similar chart and price action as $ADBE and $ACN. just need to be patient,0.0,Neutral
ADBE,$ADBE clear break of market structure to the upside. Get ready.,2026-08-24 14:08:11+00:00,Bullish,$ADBE clear break of market structure to the upside. Get ready.,0.6249,Positive
ADBE,$ADBE we got this bruh,2026-08-24 13:55:27+00:00,Bullish,$ADBE we got this bruh,0.0,Neutral
ADBE,$ADBE,2026-08-24 13:48:13+00:00,Bullish,$ADBE,0.0,Neutral
ADBE,"Big 3 weeks ahead for enterprise software:

• $CRM reports earnings this week
• $ORCL up next week
• $ADBE the week after",2026-08-24 13:29:38+00:00,Bullish,Big 3 weeks ahead for enterprise software: • $CRM reports earnings this week • $ORCL up next week • $ADBE the week after,0.0,Neutral
ADBE,$ADBE Still bullish here all the way to $290,2026-08-24 07:51:56+00:00,Bullish,$ADBE Still bullish here all the way to $290,0.0,Neutral
ADBE,$SPY $ADBE $CRM $NOW $WDAY were taking a beating while AI stocks were soaring. Do we see the opposite now?,2026-08-24 05:54:58+00:00,Neutre,$SPY $ADBE $CRM $NOW $WDAY were taking a beating while AI stocks were soaring. Do we see the opposite now?,-0.4588,Negative
ADBE,"OPTION WATCHLIST 8/23/2026 
 
$V - Stock in a strong uptrend and close to all time highs at $373.28. Looking for calls above $373.28 for a move towards $385 and $400. Tiger Global Management Takes New Stake In Visa Inc With 798,697 Shares 
 
$SNOW- Stock making a flag pattern on the daily. Software names are getting some momentum. Swing calls added in the group. Looking for $340 and $350 upside price targets.  
 
$MSTR- Stock up almost 30% last week with bitcoin moving higher. Multiple call flows coming in. watching for calls above $122.50 for a move towards $130 and $145. High watch for 80k break on bitcoin. 
 
$ADBE- Stock testing $275 weekly trendline resistance. High watch if that level breaks for a move towards $285 and $300. Puts below $267 for a retest of $250 and lower.  
 
$CRM - Stock testing $210-211 previous resistance zone on the daily. Looking for calls at that level for a move towards $225 and higher. If $210 fails again possible retest of $200 level.",2026-08-24 03:55:40+00:00,Neutre,"OPTION WATCHLIST 8/23/2026 $V - Stock in a strong uptrend and close to all time highs at $373.28. Looking for calls above $373.28 for a move towards $385 and $400. Tiger Global Management Takes New Stake In Visa Inc With 798,697 Shares $SNOW- Stock making a flag pattern on the daily. Software names are getting some momentum. Swing calls added in the group. Looking for $340 and $350 upside price targets. $MSTR- Stock up almost 30% last week with bitcoin moving higher. Multiple call flows coming in. watching for calls above $122.50 for a move towards $130 and $145. High watch for 80k break on bitcoin. $ADBE- Stock testing $275 weekly trendline resistance. High watch if that level breaks for a move towards $285 and $300. Puts below $267 for a retest of $250 and lower. $CRM - Stock testing $210-211 previous resistance zone on the daily. Looking for calls at that level for a move towards $225 and higher. If $210 fails again possible retest of $200 level.",0.128,Positive
ADBE,$ADBE Shorting with both hands in the premarket tonight!!,2026-08-23 23:12:12+00:00,Bearish,$ADBE Shorting with both hands in the premarket tonight!!,0.0,Neutral
ADBE,"$ADBE i Agree, over $300. soon",2026-08-23 20:36:53+00:00,Neutre,"$ADBE i Agree, over $300. soon",0.3612,Positive
ADBE,"Clues for Stock market directions                     
                                                                                                                                              
 MAG 7 &amp; SPY&amp;  QQQ &amp;  Tech Stocks Trend &amp; Technical:                                                                                                       
https://youtu.be/7urKFeQOWkM?si=0R2gGZ5PYgadfk2D 
                                                   
- Stock Market new ATH or crashing?                                                                              
- Support &amp; Resistance Guide- 
     
$ADBE $SBUX $PEP $DIS $INTC",2026-08-23 00:00:11+00:00,Neutre,Clues for Stock market directions MAG 7 &amp; SPY&amp; QQQ &amp; Tech Stocks Trend &amp; Technical: - Stock Market new ATH or crashing? - Support &amp; Resistance Guide- $ADBE $SBUX $PEP $DIS $INTC,0.4019,Positive
ADBE,"$ADBE 
https://substack.com/@tradeapes/note/c-319673760",2026-08-22 20:52:55+00:00,Neutre,$ADBE,0.0,Neutral
ADBE,"Don&#39;t miss what Trump, Congress, and Insiders are trading. All conveniently available for navigation and cleanly displayed on Top Tier Newswire! $ORCL $ADBE $UBER $AAPL $INTC",2026-08-22 20:33:06+00:00,Neutre,"Don&#39;t miss what Trump, Congress, and Insiders are trading. All conveniently available for navigation and cleanly displayed on Top Tier Newswire! $ORCL $ADBE $UBER $AAPL $INTC",0.126,Positive
ADBE,@pnvoss  I remember you from $ADBE  almost 2yrs ago. Doesn’t this shitty PA scare you?. This WS movie is no different from the one played  in $ADBE ’s .  $APP will sit comfy at the $200’s  for quite awhile imo there’s no need to rush buying  it here.,2026-08-22 12:42:25+00:00,Bearish,I remember you from $ADBE almost 2yrs ago. Doesn’t this shitty PA scare you?. This WS movie is no different from the one played in $ADBE ’s . $APP will sit comfy at the $200’s for quite awhile imo there’s no need to rush buying it here.,-0.8573,Negative
ADBE,$ADBE $300 plus this coming up week 🙏🏻,2026-08-22 03:59:10+00:00,Neutre,$ADBE $300 plus this coming up week 🙏🏻,0.0,Neutral
ADBE,"$ADBE 📊 USAEquityResearch

▲ 275.30  (+1.13%)

Trend: Bullish 📈
RSI (14): 64.0 — strong momentum, approaching overbought
MACD: bullish, above signal line and rising
Volume: normal

📌 Key Levels
Resistance: 275.30  |  Support: 237.75
20-MA: 260.47  |  50-MA: 232.75

💼 Fundamentals
Mkt Cap: $109.43B
P/E (TTM): 15.7  |  Fwd P/E: 10.0
FCF: $9.22B  (23.19/sh)
Total Debt: $7.08B  D/E: 61.44

📉 Options  (exp 2026-08-28)
ATM IV: 43.5%  |  Skew: +3.5% (put-heavy)
P/C Ratio: 1.25  🐻 Bearish lean
Max Pain: 260.00
Call wall: 277.50  |  Put wall: 275.00

Educational content only. Not financial advice.",2026-08-21 20:41:50+00:00,Neutre,"$ADBE 📊 USAEquityResearch ▲ 275.30 (+1.13%) Trend: Bullish 📈 RSI (14): 64.0 — strong momentum, approaching overbought MACD: bullish, above signal line and rising Volume: normal 📌 Key Levels Resistance: 275.30 | Support: 237.75 20-MA: 260.47 | 50-MA: 232.75 💼 Fundamentals Mkt Cap: $109.43B P/E (TTM): 15.7 | Fwd P/E: 10.0 FCF: $9.22B (23.19/sh) Total Debt: $7.08B D/E: 61.44 📉 Options (exp 2026-08-28) ATM IV: 43.5% | Skew: +3.5% (put-heavy) P/C Ratio: 1.25 🐻 Bearish lean Max Pain: 260.00 Call wall: 277.50 | Put wall: 275.00 Educational content only. Not financial advice.",0.0516,Positive
ADBE,$ADBE,2026-08-21 19:39:42+00:00,Bullish,$ADBE,0.0,Neutral
ADBE,$ADBE Easy money,2026-08-21 19:21:05+00:00,Bullish,$ADBE Easy money,0.4404,Positive
ADBE,$ADBE sshhhhhhhhhh,2026-08-21 18:24:21+00:00,Neutre,$ADBE sshhhhhhhhhh,0.0,Neutral
AMD,$AMD $450 8/28 puts are gong to print.,2026-08-24 23:28:21+00:00,Bearish,$AMD $450 8/28 puts are gong to print.,0.0,Neutral
AMD,"$AMD saw $28.88M in options flow today. Heavy put action dominated with 85.3% or $24.63M of the total premium. The bearish skew suggests cautious positioning by traders today. Track live flow: https://profitbuilders.io/scanner 
Bearish 
 
#OptionsFlow",2026-08-24 23:27:01+00:00,Neutre,$AMD saw $28.88M in options flow today. Heavy put action dominated with 85.3% or $24.63M of the total premium. The bearish skew suggests cautious positioning by traders today. Track live flow: Bearish #OptionsFlow,-0.1027,Negative
AMD,"$NVDA $AMD $AVGO $QQQ 

So AI is dead now?  It changes every week.

Is there any evidence that AI is dead?  No

In fact,  there’s more and more investment in AI every day.

So, the more AI investment causes more panic and the stock to go down?

Shouldn’t there be panic IF there was NO more additional AI investment?

I’m pretty sure everyone has it wrong.",2026-08-24 23:24:06+00:00,Neutre,"$NVDA $AMD $AVGO $QQQ So AI is dead now? It changes every week. Is there any evidence that AI is dead? No In fact, there’s more and more investment in AI every day. So, the more AI investment causes more panic and the stock to go down? Shouldn’t there be panic IF there was NO more additional AI investment? I’m pretty sure everyone has it wrong.",-0.9683,Negative
AMD,"$AMD $QQQ $NVDA  to the people that trade, what failsafes do you use when you notice yourself starting to &quot;tilt&quot; or revenge trade?",2026-08-24 23:18:36+00:00,Neutre,"$AMD $QQQ $NVDA to the people that trade, what failsafes do you use when you notice yourself starting to &quot;tilt&quot; or revenge trade?",-0.5267,Negative
AMD,$AMD C’monnnn Wednesday,2026-08-24 23:17:36+00:00,Neutre,$AMD C’monnnn Wednesday,0.0,Neutral
AMD,$AMD the manipulation is just insane. Best anyone can do is buy these nasty dumps and load them as they can,2026-08-24 23:00:23+00:00,Neutre,$AMD the manipulation is just insane. Best anyone can do is buy these nasty dumps and load them as they can,-0.7184,Negative
AMD,$AMD,2026-08-24 22:53:53+00:00,Neutre,$AMD,0.0,Neutral
AMD,$AMD  has surpassed a 30% share of the x86 PC CPU market for the first time 🚨,2026-08-24 22:53:37+00:00,Neutre,$AMD has surpassed a 30% share of the x86 PC CPU market for the first time 🚨,0.296,Positive
AMD,"$AMD this looks like it wants to fall off, maybe big dip tomorrow, then some recovery leading to NVDA earnings",2026-08-24 22:51:46+00:00,Neutre,"$AMD this looks like it wants to fall off, maybe big dip tomorrow, then some recovery leading to NVDA earnings",0.3612,Positive
AMD,$AMD still bullish. Idgaf.,2026-08-24 22:46:51+00:00,Bullish,$AMD still bullish. Idgaf.,0.0,Neutral
AMD,"$SPY $NVDA $QQQ $SOXX $AMD  
AI Capex is hitting a brick wall - as it should attempting a buildout without adequate infrastructure in place.  
 
GLTA  
If new to trading, read my post below carefully.",2026-08-24 22:39:00+00:00,Neutre,"$SPY $NVDA $QQQ $SOXX $AMD AI Capex is hitting a brick wall - as it should attempting a buildout without adequate infrastructure in place. GLTA If new to trading, read my post below carefully.",-0.0428,Neutral
AMD,$NVDA $AMD $ASTS,2026-08-24 22:10:59+00:00,Neutre,$NVDA $AMD $ASTS,0.0,Neutral
AMD,"$AMD $DELL $HPE $NVDA $SMCI cross posters are annoying.

No one cares.",2026-08-24 21:59:59+00:00,Neutre,$AMD $DELL $HPE $NVDA $SMCI cross posters are annoying. No one cares.,-0.2263,Negative
AMD,"$SMCI 😂 At this point, shorting this stock should require a permit and a background check.

Revenue exploding. AI infrastructure demand booming. $65B–$72B FY27 revenue guidance. NVIDIA ecosystem firing on all cylinders…

And somehow the response is: “SELL IT!” 🤡

Apparently making billions and supplying the AI revolution is bearish now.

Keep pressing it down, shorts. You’re not deleting the fundamentals, you’re just making the valuation more ridiculous. 😂🔥🐂

$NVDA $AMD $DELL $HPE",2026-08-24 21:59:14+00:00,Bullish,"$SMCI 😂 At this point, shorting this stock should require a permit and a background check. Revenue exploding. AI infrastructure demand booming. $65B–$72B FY27 revenue guidance. NVIDIA ecosystem firing on all cylinders… And somehow the response is: “SELL IT!” 🤡 Apparently making billions and supplying the AI revolution is bearish now. Keep pressing it down, shorts. You’re not deleting the fundamentals, you’re just making the valuation more ridiculous. 😂🔥🐂 $NVDA $AMD $DELL $HPE",-0.7171,Negative
AMD,"@Tacticalstump $RUM is up 60% in 10 days.  I am sure there are a ton of &quot;Lock in profit&quot; folks who are counting on this to settle down, maybe sink back into the 8s over a couple of weeks and be able to climb back in, rinse and repeat.   
 
Possibly - but I think still a solid day when $AVGO $NVDA $AMD and a lot of other AI / heavy hitting tech stocks were down.     
 
Had this been a generally green day, not the trade issues with Canada, etc, this would have popped and stayed above 10.  But with NASDAQ down 200 and this is up 3%, that is a solid against the tide kind of day. 
 
I would have loved more, but this looks like it is coiling and building pressure up",2026-08-24 21:36:34+00:00,Neutre,"$RUM is up 60% in 10 days. I am sure there are a ton of &quot;Lock in profit&quot; folks who are counting on this to settle down, maybe sink back into the 8s over a couple of weeks and be able to climb back in, rinse and repeat. Possibly - but I think still a solid day when $AVGO $NVDA $AMD and a lot of other AI / heavy hitting tech stocks were down. Had this been a generally green day, not the trade issues with Canada, etc, this would have popped and stayed above 10. But with NASDAQ down 200 and this is up 3%, that is a solid against the tide kind of day. I would have loved more, but this looks like it is coiling and building pressure up",0.882,Positive
AMD,$AMIX coming soon $3 bad news scam company pumpers lol look at this $SPCX $NVDA $AMD,2026-08-24 21:26:39+00:00,Bearish,$AMIX coming soon $3 bad news scam company pumpers lol look at this $SPCX $NVDA $AMD,-0.6597,Negative
AMD,$AMD this will go up with MU or NVDA good earnings no worries all keep add 👆👆👆👆👆👆😉,2026-08-24 21:24:34+00:00,Bullish,$AMD this will go up with MU or NVDA good earnings no worries all keep add 👆👆👆👆👆👆😉,-0.2732,Negative
AMD,#Dow Rises As Tech Stocks Drag S&amp;P 500 Lower Ahead Of #Nvidia Results Mentions: $NVDA $MU $AMD $AVGO $SOXX https://talkmarkets.com/article/dow-rises-as-tech-stocks-drag-sp-500-lower-ahead-of-nvidia-results-1787606431,2026-08-24 21:21:19+00:00,Neutre,#Dow Rises As Tech Stocks Drag S&amp;P 500 Lower Ahead Of #Nvidia Results Mentions: $NVDA $MU $AMD $AVGO $SOXX,-0.4767,Negative
AMD,"$AMD 450 held, will it tomorrow or waiting for NVDA earnings",2026-08-24 21:20:42+00:00,Neutre,"$AMD 450 held, will it tomorrow or waiting for NVDA earnings",0.0,Neutral
AMD,$NVDA $AMD %$MU $SMCI $SKHY Time to make it a better day. Cheers folks!,2026-08-24 21:13:07+00:00,Bullish,$NVDA $AMD %$MU $SMCI $SKHY Time to make it a better day. Cheers folks!,0.7424,Positive
AMD,$AMIX bad news pump and dump $SPCX  $NVDA  $AMD,2026-08-24 21:10:24+00:00,Bearish,$AMIX bad news pump and dump $SPCX $NVDA $AMD,-0.7269,Negative
AMD,$AMIX coming soon $3 look at this $SPCX  $NVDA  $AMD,2026-08-24 21:00:17+00:00,Bearish,$AMIX coming soon $3 look at this $SPCX $NVDA $AMD,0.0,Neutral
AMD,$AMD today&#39;s bounty!,2026-08-24 20:54:35+00:00,Neutre,$AMD today&#39;s bounty!,0.0,Neutral
AMD,$AMD increased my position,2026-08-24 20:50:55+00:00,Bullish,$AMD increased my position,0.2732,Positive
AMD,"$NVDA $AMD $QQQI 

They are soooo bearish on the semis trade on CNBC.

It feels like they are going out of their way to try to get you to sell.

It feels like a setup, I could be wrong but I don’t remember them being this bearish on semis esp before $NVDA earnings.

Setup or not?",2026-08-24 20:31:22+00:00,Neutre,"$NVDA $AMD $QQQI They are soooo bearish on the semis trade on CNBC. It feels like they are going out of their way to try to get you to sell. It feels like a setup, I could be wrong but I don’t remember them being this bearish on semis esp before $NVDA earnings. Setup or not?",0.1154,Positive
AMD,$AMD is AMD going out of business?,2026-08-24 20:31:10+00:00,Neutre,$AMD is AMD going out of business?,0.0,Neutral
AMD,"Good evening 
 
OVN 
$SPY 8/27 761p $2.35 
 
Enjoy your night 
$TSLA $AMD $NVDA $MU",2026-08-24 20:17:25+00:00,Neutre,Good evening OVN $SPY 8/27 761p $2.35 Enjoy your night $TSLA $AMD $NVDA $MU,0.7269,Positive
AMD,$AMD … This is in an endless freefall over the last month. WTF? 🤬,2026-08-24 20:15:01+00:00,Neutre,$AMD … This is in an endless freefall over the last month. WTF? 🤬,-0.6739,Negative
AMD,$AMD Yesterday was the lowest volume day since Christmas eve 2025. Today only 1.5m more. Selling is getting exhausted.,2026-08-24 20:15:01+00:00,Bullish,$AMD Yesterday was the lowest volume day since Christmas eve 2025. Today only 1.5m more. Selling is getting exhausted.,-0.6249,Negative
AMD,$AMD Another historically low volume day - Hedge Funds can do whatever they want to the share price when there is barely 14M shares traded on the day..,2026-08-24 20:11:23+00:00,Neutre,$AMD Another historically low volume day - Hedge Funds can do whatever they want to the share price when there is barely 14M shares traded on the day..,0.323,Positive
AES,"$FLNC Something is up this morning. There has never been this many prints on the order book in premarket so far from the current price, and volume is up. Maybe #Grid 2.0 that Fluence is working on. Look like the real reason $BLK  wanted $AES  😉 https://pv-magazine-usa.com/2026/08/17/proposed-grid-2-0-protocol-would-enable-connect-and-manage-for-both-load-and-generation/",2026-08-18 13:23:54+00:00,Bullish,"$FLNC Something is up this morning. There has never been this many prints on the order book in premarket so far from the current price, and volume is up. Maybe #Grid 2.0 that Fluence is working on. Look like the real reason $BLK wanted $AES 😉",0.3612,Positive
AES,$AES / Global Infrastructure Partners – Ohio PSC Comment Reply Deadline (Staff Recommended 7/9),2026-08-13 12:01:24+00:00,Neutre,$AES / Global Infrastructure Partners – Ohio PSC Comment Reply Deadline (Staff Recommended 7/9),0.2023,Positive
AES,$AES  Open Equals Low with good volume.,2026-08-13 11:55:25+00:00,Bullish,$AES Open Equals Low with good volume.,0.2023,Positive
AES,"$AES per the 10-Q filed with SEC on Aug 4, earnings per share for Q2 was 0.60, ~33% beat over the forecast. Page 4 of the filing, line items &quot;DILUTED EARNINGS PER SHARE:&quot; https://www.sec.gov/ix?doc=/Archives/edgar/data/0000874761/000087476126000144/aes-20260630.htm",2026-08-05 15:55:40+00:00,Neutre,"$AES per the 10-Q filed with SEC on Aug 4, earnings per share for Q2 was 0.60, ~33% beat over the forecast. Page 4 of the filing, line items &quot;DILUTED EARNINGS PER SHARE:&quot;",0.296,Positive
AES,"$ZION $AES $CFR $FROG $VICR Zions Bancorporation strengthens commercial banking, AES expands renewable energy, Cullen/Frost provides stable banking exposure, JFrog benefits from DevOps software adoption, and Vicor supplies advanced power solutions.",2026-08-05 06:59:04+00:00,Neutre,"$ZION $AES $CFR $FROG $VICR Zions Bancorporation strengthens commercial banking, AES expands renewable energy, Cullen/Frost provides stable banking exposure, JFrog benefits from DevOps software adoption, and Vicor supplies advanced power solutions.",0.9001,Positive
AES,"$AES Q2 &#39;26 Earnings Results &amp; Recap

• Reported GAAP EPS of $0.60 up 500.00% YoY
• Reported revenue of $3.42B up 19.86% YoY",2026-08-04 20:44:47+00:00,Neutre,$AES Q2 &#39;26 Earnings Results &amp; Recap • Reported GAAP EPS of $0.60 up 500.00% YoY • Reported revenue of $3.42B up 19.86% YoY,0.0,Neutral
AES,$AES I have added a screenshot from TradingView with yesterday&#39;s option contract volume as proof.,2026-07-31 14:17:55+00:00,Neutre,$AES I have added a screenshot from TradingView with yesterday&#39;s option contract volume as proof.,0.0,Neutral
AES,$AES really big volume today on Jan 2027 Call options at 5.00 and 10.00 strikes. ~3.6M in contracts at 5.00 and ~1.2M at 10.00 traded today.,2026-07-30 22:11:29+00:00,Neutre,$AES really big volume today on Jan 2027 Call options at 5.00 and 10.00 strikes. ~3.6M in contracts at 5.00 and ~1.2M at 10.00 traded today.,-0.3612,Negative
AES,$AES  it don&#39;t matter it&#39;s not going over $ 15 due to the buyout or under $14,2026-07-23 08:42:59+00:00,Neutre,$AES it don&#39;t matter it&#39;s not going over $ 15 due to the buyout or under $14,0.0258,Neutral
AES,$AES  When is the next earnings report?,2026-07-14 15:43:32+00:00,Bullish,$AES When is the next earnings report?,0.0,Neutral
AES,"$FLNC  Finally someone that isn&#39;t paid to pump $EOSE! And is shows. Account has over 100k 
 
$TSLA $ETN $AES  
 
https://www.investingvisuals.io/ai-energy-industry-breakdown-and-investment-opportunities/",2026-07-13 14:56:24+00:00,Bullish,$FLNC Finally someone that isn&#39;t paid to pump $EOSE! And is shows. Account has over 100k $TSLA $ETN $AES,0.0,Neutral
AES,$AES,2026-07-09 18:08:59+00:00,Neutre,$AES,0.0,Neutral
AES,"$AES
Current Stock Price: $14.62
Contracts to trade: $14.5 AES Jul 10 2026 Call
Entry: $0.13
Exit: $0.18
ROI: 40%
Hold ~24 days

Shared as daily free alerts and for educational purposes only. https://dailypickai.com/freealerts",2026-07-09 01:46:07+00:00,Neutre,$AES Current Stock Price: $14.62 Contracts to trade: $14.5 AES Jul 10 2026 Call Entry: $0.13 Exit: $0.18 ROI: 40% Hold ~24 days Shared as daily free alerts and for educational purposes only.,0.6908,Positive
AES,$AES So what happens to shares that are held into the acquisition?,2026-07-08 14:27:32+00:00,Neutre,$AES So what happens to shares that are held into the acquisition?,0.296,Positive
AES,$AES added here lets go!,2026-07-06 13:41:57+00:00,Bullish,$AES added here lets go!,0.0,Neutral
AES,@StellA1918 Who the heck said $AES wants out? A Black Rock backed company agreed to buy them out. Do you think they agreed to buy them out becuase their investments suck. Sorry but no. They did it becuase they know clean energy and batteries (that can buy and sell energy) are the next gen money maker in energy.,2026-06-30 16:12:08+00:00,Bullish,Who the heck said $AES wants out? A Black Rock backed company agreed to buy them out. Do you think they agreed to buy them out becuase their investments suck. Sorry but no. They did it becuase they know clean energy and batteries (that can buy and sell energy) are the next gen money maker in energy.,0.7269,Positive
AES,$AES robbery. Leadership got bought and screwed the shareholders.,2026-06-28 03:15:41+00:00,Neutre,$AES robbery. Leadership got bought and screwed the shareholders.,-0.4939,Negative
AES,"$AES
Current Stock Price: $14.62
Contracts to trade: $14.5 AES Jun 26 2026 Call
Entry: $0.15
Exit: $0.29
ROI: 95%
Hold ~29 days

Shared as daily free alerts and for educational purposes only. https://dailypickai.com/freealerts",2026-06-25 19:24:10+00:00,Neutre,$AES Current Stock Price: $14.62 Contracts to trade: $14.5 AES Jun 26 2026 Call Entry: $0.15 Exit: $0.29 ROI: 95% Hold ~29 days Shared as daily free alerts and for educational purposes only.,0.6908,Positive
AES,"$AES You mean that’s when the voting results will be announced? 

I voted No…this deal is such a low ball rip off based off of the fact that before all their AI Energy contracts they were at $29 per share.  It should be worth more than that now that they have new contracts to generate even more revenue &amp; earnings.",2026-06-25 13:56:05+00:00,Neutre,$AES You mean that’s when the voting results will be announced? I voted No…this deal is such a low ball rip off based off of the fact that before all their AI Energy contracts they were at $29 per share. It should be worth more than that now that they have new contracts to generate even more revenue &amp; earnings.,0.4767,Positive
AES,$AES 25$ when 👀🫣👀✅🐉👍👏,2026-06-25 10:57:17+00:00,Bullish,$AES 25$ when 👀🫣👀✅🐉👍👏,0.0,Neutral
AES,$AES shareholder vote on the acquisition june 26th. maybe we’ll get a clearer picture on the closing date then.,2026-06-24 02:53:06+00:00,Neutre,$AES shareholder vote on the acquisition june 26th. maybe we’ll get a clearer picture on the closing date then.,0.0,Neutral
AES,$AES if blackrock just raise the bid higher and would easily get approved. Probably will anyway. But this could be worth more stand alone with new leaders that don’t sell out shareholders for a quick payday.,2026-06-23 18:41:36+00:00,Neutre,$AES if blackrock just raise the bid higher and would easily get approved. Probably will anyway. But this could be worth more stand alone with new leaders that don’t sell out shareholders for a quick payday.,0.2576,Positive
AES,$AES I’m accumulating mode —-,2026-06-22 21:12:46+00:00,Bullish,$AES I’m accumulating mode —-,0.0,Neutral
AES,"$AES calculate a buyout price on 2024 numbers and situations, yeah what could go wrong Gluski?",2026-06-13 08:26:48+00:00,Neutre,"$AES calculate a buyout price on 2024 numbers and situations, yeah what could go wrong Gluski?",-0.2263,Negative
AES,$AES provided supplemental merger disclosures and noted two shareholder lawsuits related to its pending merger with Horizon Parent.,2026-06-12 21:45:37+00:00,Neutre,$AES provided supplemental merger disclosures and noted two shareholder lawsuits related to its pending merger with Horizon Parent.,-0.1531,Negative
AES,$AES fails,2026-06-12 20:02:42+00:00,Bearish,$AES fails,-0.4215,Negative
AES,Current Report: The AES Corporation May Gain About 9% This Year $AES https://talkmarkets.com/article/current-report-the-aes-corporation-may-gain-about-9-this-year-1780930018,2026-06-08 14:50:15+00:00,Neutre,Current Report: The AES Corporation May Gain About 9% This Year $AES,0.5267,Positive
AES,$AES my suggestion to the board since screwing us with $15 bags 🎒 they should increase divvy&#39;s.  $$,2026-06-08 03:27:56+00:00,Neutre,$AES my suggestion to the board since screwing us with $15 bags 🎒 they should increase divvy&#39;s. $$,0.1027,Positive
AES,$AES started a position today.,2026-06-05 23:43:13+00:00,Bullish,$AES started a position today.,0.0,Neutral
